agent_type,model,dataset,instance_id,bash_commands,test_executions,file_edits,num_turns
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-12585,5,3,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14087,9,6,9,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14710,5,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-24870,14,7,16,64
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16595,5,2,3,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-13142,4,2,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11490,18,7,18,74
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-4695,13,11,20,70
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-24213,6,5,6,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11087,42,39,57,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8269,4,3,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9658,19,12,22,86
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-5809,3,3,3,14
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-5414,12,9,15,56
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pylint-dev__pylint-7277,4,2,3,16
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16256,37,33,62,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-18763,5,3,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13279,5,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16255,3,2,4,16
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8056,7,5,15,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13406,34,24,65,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14376,9,4,5,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14141,6,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-21612,22,11,13,74
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-6197,34,34,65,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-16766,5,3,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pylint-dev__pylint-4661,8,5,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14053,7,5,7,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11951,9,5,16,52
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8593,13,4,16,62
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-23412,10,3,7,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8721,12,1,10,46
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14007,21,9,27,100
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pylint-dev__pylint-4604,14,2,18,66
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-2931,6,3,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14787,6,3,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-10999,4,3,4,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-26194,7,4,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-6599,32,29,41,150
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-20154,4,2,13,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-25479,7,4,8,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11066,17,15,21,80
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15732,39,18,60,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13401,10,6,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-4629,6,4,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11276,6,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13512,16,7,16,68
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11749,10,6,7,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-10297,7,4,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-5262,8,4,3,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-19495,6,3,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-22914,5,3,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13786,5,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-20590,13,7,11,52
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-13236,7,3,5,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15252,10,9,12,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-15875,5,3,6,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14500,47,34,52,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-7757,10,5,13,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14404,14,5,12,56
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-10051,6,6,6,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-24177,5,3,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13128,28,22,33,124
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14894,5,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13933,14,6,20,72
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-6028,7,1,9,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-13989,8,5,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-19783,8,6,9,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13670,8,3,4,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-7233,12,3,6,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-25775,10,1,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16429,4,3,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-23824,11,9,18,62
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-24562,9,6,11,42
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11734,39,28,60,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11265,10,8,13,50
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13023,11,6,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11095,16,8,27,90
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12308,31,15,24,114
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-5787,30,29,44,150
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14011,17,7,24,86
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-4687,35,4,47,166
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12143,5,2,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12262,11,7,24,74
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-17087,11,5,5,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11551,15,10,14,60
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15280,34,21,64,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-24066,5,4,11,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14496,7,3,7,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11790,9,6,7,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-20428,27,13,56,170
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-22714,8,6,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-7889,5,4,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13658,9,4,6,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12774,9,7,11,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11211,34,32,65,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-20438,44,30,55,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-13031,4,2,4,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-13779,5,3,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-24149,7,3,9,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11206,8,7,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-7166,11,5,9,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11532,8,5,8,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-10673,8,5,14,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-23413,25,22,46,144
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-11578,4,2,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12858,44,38,46,182
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-18189,6,4,6,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-23314,7,3,4,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-14995,4,2,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13516,8,4,6,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-1142,15,10,17,66
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15930,38,26,51,182
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12741,7,3,8,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13741,13,5,16,62
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14915,5,1,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11880,8,5,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15525,14,10,16,64
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14765,6,1,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-6202,9,4,5,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14434,12,4,15,58
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16454,7,4,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16662,11,9,13,52
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13363,3,2,4,16
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-14976,6,3,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13297,10,4,7,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-13647,5,3,7,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14089,7,3,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11163,9,4,7,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11477,9,7,11,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-14365,8,5,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16116,7,4,6,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-6938,7,3,10,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-23534,7,4,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16938,26,14,31,118
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14855,11,6,10,46
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13925,10,3,12,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12155,15,10,12,56
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-12096,8,6,8,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16631,9,4,10,42
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13346,46,42,53,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-7454,8,4,9,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11815,5,3,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15315,10,6,10,42
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-15809,7,3,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-10908,6,3,6,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-22719,4,3,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-13453,12,8,20,68
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9367,2,1,4,16
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14311,5,0,9,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-25122,10,3,5,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-7985,4,3,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-19346,5,4,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-10323,16,5,20,76
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-25931,7,4,6,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-8399,4,4,3,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-1921,5,3,6,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14608,14,9,13,56
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-3993,6,3,12,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-10973,4,1,4,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9591,11,0,9,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15695,11,3,16,58
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16493,7,5,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-10914,5,1,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14559,6,4,7,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12754,27,22,26,110
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12193,11,5,7,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-16450,6,3,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-18211,10,5,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14140,6,3,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14493,5,2,4,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8120,35,26,47,168
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-23262,14,3,22,76
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11848,7,3,5,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13569,11,7,10,46
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11820,25,10,30,114
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12713,14,3,18,66
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13964,35,25,63,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13449,14,8,19,70
OpenHands,CodeAct-2.1-sonnet-20241022,verified,mwaskom__seaborn-3069,11,5,10,46
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12125,11,8,13,52
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11728,10,4,7,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-7490,8,5,11,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9602,16,10,15,66
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15731,8,6,14,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-14531,25,22,74,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11999,9,4,8,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16950,20,13,31,106
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9230,12,5,11,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-13852,7,4,6,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-9288,6,3,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-2905,11,6,13,50
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-7590,10,2,9,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-26342,8,3,8,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15572,3,2,4,16
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16661,13,10,20,70
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16642,11,7,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-7324,4,2,10,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-13579,10,9,13,50
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-14096,7,5,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9258,7,3,7,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-14629,4,2,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-25960,9,3,11,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-20801,7,3,13,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-7982,10,5,9,42
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-26208,46,22,53,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,psf__requests-2317,4,2,5,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-10449,6,2,4,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11138,8,4,10,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14771,34,0,19,108
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15851,5,2,3,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8551,9,3,7,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-25973,8,6,9,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16801,8,4,7,32
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16032,16,9,21,78
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-8475,3,2,5,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16145,8,4,6,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15499,4,1,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12965,52,29,47,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-12481,6,3,7,30
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-5840,6,2,16,48
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13820,5,2,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-11119,15,10,19,72
OpenHands,CodeAct-2.1-sonnet-20241022,verified,astropy__astropy-14539,8,6,9,36
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-16886,4,2,4,18
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-22871,5,3,6,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13028,7,5,9,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14631,38,35,61,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-4075,5,4,7,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-16082,5,3,6,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12406,17,11,26,90
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-12276,5,2,6,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-15599,13,12,14,58
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13551,10,8,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14315,5,2,5,22
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-19040,35,20,64,200
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14053,7,3,4,26
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pallets__flask-5014,6,4,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sphinx-doc__sphinx-9698,11,3,10,44
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pytest-dev__pytest-7236,20,16,21,86
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-13810,8,6,8,34
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15987,7,3,5,28
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-16792,12,6,7,40
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15561,14,10,18,66
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-14792,6,4,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,scikit-learn__scikit-learn-13439,6,4,5,24
OpenHands,CodeAct-2.1-sonnet-20241022,verified,pydata__xarray-7229,16,12,25,86
OpenHands,CodeAct-2.1-sonnet-20241022,verified,matplotlib__matplotlib-22865,10,4,7,38
OpenHands,CodeAct-2.1-sonnet-20241022,verified,django__django-15368,5,2,4,20
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-12419,14,11,19,70
OpenHands,CodeAct-2.1-sonnet-20241022,verified,sympy__sympy-22456,5,3,5,24
